Date,Rainfall_mm
2021-01-01,0.4056096006103832
2021-01-02,0.0
2021-01-03,0.041416918764403766
2021-01-04,0.8569922093976883
2021-01-05,1.5133575416453506
2021-01-06,0.5962201493616769
2021-01-07,10.988011187158417
2021-01-08,2.67903138956298
2021-01-09,3.7341504223860693
2021-01-10,0.39611480754894624
2021-01-11,0.01685070057494053
2021-01-12,0.07644751110532577
2021-01-13,0.16776278996975094
2021-01-14,0.14083121090695477
2021-01-15,0.22378015919062105
2021-01-16,0.016008326554319996
2021-01-17,0.35624695704251097
2021-01-18,0.0
2021-01-19,0.0
2021-01-20,0.0
2021-01-21,0.0
2021-01-22,0.004552045486111572
2021-01-23,0.00034948044281074965
2021-01-24,0.0
2021-01-25,0.0
2021-01-26,0.0
2021-01-27,0.0
2021-01-28,0.0
2021-01-29,0.0
2021-01-30,0.0
2021-01-31,0.0
2021-02-01,0.0021279054707375126
2021-02-02,0.0
2021-02-03,0.0
2021-02-04,0.0
2021-02-05,0.0
2021-02-06,0.0
2021-02-07,0.0
2021-02-08,0.0
2021-02-09,0.0
2021-02-10,0.0
2021-02-11,0.0
2021-02-12,0.0
2021-02-13,0.0
2021-02-14,0.0
2021-02-15,0.0
2021-02-16,0.0
2021-02-17,0.0
2021-02-18,0.5741448513218674
2021-02-19,1.8976566134614572
2021-02-20,2.553656491693919
2021-02-21,1.4543208730798485
2021-02-22,2.6179336669679354
2021-02-23,1.6773347854884206
2021-02-24,0.010009039517330088
2021-02-25,0.008856838596039925
2021-02-26,0.07449297650136809
2021-02-27,0.0
2021-02-28,0.0
2021-03-01,0.0
2021-03-02,0.0
2021-03-03,0.0
2021-03-04,0.0
2021-03-05,0.0
2021-03-06,0.0
2021-03-07,0.0
2021-03-08,0.0
2021-03-09,0.0
2021-03-10,0.0
2021-03-11,0.41835513527410617
2021-03-12,0.15198934261781583
2021-03-13,0.0
2021-03-14,0.0
2021-03-15,0.0
2021-03-16,0.0
2021-03-17,0.027695239993973053
2021-03-18,0.0
2021-03-19,0.00263887799034516
2021-03-20,0.0
2021-03-21,0.09877655476979587
2021-03-22,0.1788168275674832
2021-03-23,0.29974899922862003
2021-03-24,0.004315145367729491
2021-03-25,0.4238489677562662
2021-03-26,0.028921335895100365
2021-03-27,0.02105027183458425
2021-03-28,0.13955995663190665
2021-03-29,0.5097899317633414
2021-03-30,0.4915396888753858
2021-03-31,0.0009085426403992418
2021-04-01,0.013409101066813953
2021-04-02,0.04842127095637978
2021-04-03,0.0
2021-04-04,0.0031121444577972093
2021-04-05,0.11314030040217482
2021-04-06,0.19361949015570723
2021-04-07,0.008916480655687443
2021-04-08,0.11771349804610878
2021-04-09,0.08498997584093308
2021-04-10,0.5171493792474486
2021-04-11,0.4686130267716404
2021-04-12,1.6296731502195632
2021-04-13,2.1529071010865164
2021-04-14,3.303470606362258
2021-04-15,6.805186843459049
2021-04-16,1.1919517514390359
2021-04-17,1.1781294461258727
2021-04-18,0.5853593251195507
2021-04-19,1.5324343956898951
2021-04-20,1.1486244023899022
2021-04-21,1.0189425224519295
2021-04-22,2.106119355888686
2021-04-23,3.6433918654945665
2021-04-24,3.5533914138981397
2021-04-25,1.1661378243479177
2021-04-26,1.1669979337872802
2021-04-27,0.7014745468327749
2021-04-28,1.9823128540419799
2021-04-29,0.4413647672728352
2021-04-30,3.308229524264301
2021-05-01,0.5285174541607283
2021-05-02,2.403814999751099
2021-05-03,2.0182549562980086
2021-05-04,1.5559842889804556
2021-05-05,2.5802640056615505
2021-05-06,3.2114574404136427
2021-05-07,2.5053813187405467
2021-05-08,3.516246358189138
2021-05-09,0.9625391535514939
2021-05-10,1.8569196801281709
2021-05-11,1.9531621189140107
2021-05-12,4.262817744921515
2021-05-13,2.960053718770328
2021-05-14,2.9861721599177606
2021-05-15,5.1575429381100815
2021-05-16,17.553420599253066
2021-05-17,16.183822923852805
2021-05-18,4.7756496624805145
2021-05-19,4.429950894571949
2021-05-20,7.143833045780227
2021-05-21,4.044728865887484
2021-05-22,7.152478429097412
2021-05-23,2.2439632915581265
2021-05-24,3.782136583511812
2021-05-25,2.2921159667354347
2021-05-26,4.430857046169863
2021-05-27,1.7946937122935618
2021-05-28,1.2920757531309905
2021-05-29,1.7565305266475333
2021-05-30,3.4875744938094546
2021-05-31,2.101816549019861
2021-06-01,4.928895593472365
2021-06-02,4.191359516300693
2021-06-03,14.702339510109438
2021-06-04,13.183993393919714
2021-06-05,11.774717977351468
2021-06-06,11.873097111336023
2021-06-07,1.421526916878487
2021-06-08,1.3874254490694273
2021-06-09,5.961030370083408
2021-06-10,5.394403607948966
2021-06-11,5.38850912740589
2021-06-12,7.530442435726307
2021-06-13,15.024556994195217
2021-06-14,15.049023919563362
2021-06-15,13.967751179457359
2021-06-16,19.223432829536065
2021-06-17,24.453063211984176
2021-06-18,17.124718937496453
2021-06-19,17.005288277361274
2021-06-20,12.736570362582047
2021-06-21,5.868181486964982
2021-06-22,2.1592391092816126
2021-06-23,1.5535706429863754
2021-06-24,5.302564099539017
2021-06-25,3.9427809443837707
2021-06-26,3.8535163186598513
2021-06-27,13.040220331603095
2021-06-28,5.097074330082514
2021-06-29,1.9092152249472945
2021-06-30,0.9454636287780992
2021-07-01,1.2593938919675092
2021-07-02,6.192895911485497
2021-07-03,1.920014111865042
2021-07-04,3.185552900819027
2021-07-05,9.60556333216474
2021-07-06,4.785007482947971
2021-07-07,4.2574135393606145
2021-07-08,10.330931729043199
2021-07-09,9.059494750817185
2021-07-10,14.723854459930157
2021-07-11,10.326840874577021
2021-07-12,17.35589601902588
2021-07-13,17.745985301211476
2021-07-14,21.850903995429583
2021-07-15,27.885480895584475
2021-07-16,19.127757988600194
2021-07-17,12.201007198056448
2021-07-18,23.37069835426097
2021-07-19,24.133669719734378
2021-07-20,11.327704380144892
2021-07-21,14.585251313269787
2021-07-22,27.436037387131996
2021-07-23,37.75225869440676
2021-07-24,21.23817473543349
2021-07-25,8.92186033328914
2021-07-26,10.013741313911758
2021-07-27,3.9343341485853642
2021-07-28,4.1678037455413435
2021-07-29,2.5198357535958076
2021-07-30,3.6752546810396556
2021-07-31,3.8616500945113925
2021-08-01,3.8166276188702257
2021-08-02,2.114124168223445
2021-08-03,3.5090266363155367
2021-08-04,9.866981135573292
2021-08-05,5.255289720816781
2021-08-06,6.435379351003339
2021-08-07,5.678058180229171
2021-08-08,5.251217637265074
2021-08-09,2.304006928065117
2021-08-10,3.659822318028065
2021-08-11,1.6080381815200266
2021-08-12,3.9845114202792016
2021-08-13,5.379353010878507
2021-08-14,4.255318585175859
2021-08-15,4.8274055083376775
2021-08-16,5.742097812407798
2021-08-17,5.703163885983868
2021-08-18,5.520169964789049
2021-08-19,7.731239364360985
2021-08-20,3.362383162683767
2021-08-21,3.697362441556069
2021-08-22,8.225107137032825
2021-08-23,6.027653543872462
2021-08-24,5.672586777382463
2021-08-25,4.2704845065574935
2021-08-26,4.375179644579581
2021-08-27,5.853591776844384
2021-08-28,9.681607729890317
2021-08-29,11.66997332183941
2021-08-30,11.321251961389098
2021-08-31,8.88773034884176
