Date,Rainfall_mm
2023-01-01,0.0
2023-01-02,0.0
2023-01-03,0.0
2023-01-04,0.0
2023-01-05,0.0
2023-01-06,0.007470164171325556
2023-01-07,0.010973102966512459
2023-01-08,0.0
2023-01-09,0.0
2023-01-10,0.0
2023-01-11,0.0
2023-01-12,0.0
2023-01-13,0.0
2023-01-14,0.0
2023-01-15,0.0
2023-01-16,0.0
2023-01-17,0.0
2023-01-18,0.0
2023-01-19,0.0
2023-01-20,0.0
2023-01-21,0.0
2023-01-22,0.0
2023-01-23,0.0
2023-01-24,0.00798224410771028
2023-01-25,0.47837786338936567
2023-01-26,0.019461079714043688
2023-01-27,0.0
2023-01-28,0.0
2023-01-29,0.0
2023-01-30,0.0
2023-01-31,0.11395812196576077
2023-02-01,0.0
2023-02-02,0.0
2023-02-03,0.0009490377067223839
2023-02-04,0.06733174326802617
2023-02-05,0.0
2023-02-06,0.0
2023-02-07,0.0
2023-02-08,0.0
2023-02-09,0.0
2023-02-10,0.0
2023-02-11,0.0
2023-02-12,0.0011221712077225463
2023-02-13,0.0
2023-02-14,0.0
2023-02-15,0.0
2023-02-16,0.0
2023-02-17,0.0
2023-02-18,0.0
2023-02-19,0.0
2023-02-20,0.0
2023-02-21,0.0
2023-02-22,0.0
2023-02-23,0.0
2023-02-24,0.0
2023-02-25,0.0
2023-02-26,0.0
2023-02-27,0.0
2023-02-28,0.0
2023-03-01,0.0
2023-03-02,0.0
2023-03-03,0.0
2023-03-04,0.0
2023-03-05,0.0
2023-03-06,0.0
2023-03-07,0.014247758826915768
2023-03-08,0.015041481179650873
2023-03-09,0.00029158195399719733
2023-03-10,0.0
2023-03-11,0.0
2023-03-12,0.0
2023-03-13,0.0
2023-03-14,0.0
2023-03-15,0.24386453221592566
2023-03-16,0.7122927515968289
2023-03-17,4.234850983565633
2023-03-18,1.9798661414348264
2023-03-19,4.905963927790003
2023-03-20,0.1603485490600376
2023-03-21,0.33079660081885
2023-03-22,0.325092925820449
2023-03-23,0.0
2023-03-24,0.05331024101030999
2023-03-25,0.3676860132052199
2023-03-26,0.15904075868783749
2023-03-27,0.3937435854492925
2023-03-28,0.0009490377067223839
2023-03-29,0.09286214714950841
2023-03-30,0.5398901534347754
2023-03-31,0.466722105940183
2023-04-01,0.27146755973639747
2023-04-02,0.49747788009868155
2023-04-03,0.05160969517369201
2023-04-04,0.8570635119331595
2023-04-05,0.3736585017590635
2023-04-06,0.19692255274149711
2023-04-07,1.7150508732006857
2023-04-08,1.0999351120456897
2023-04-09,0.44993880968135985
2023-04-10,0.06490170903692859
2023-04-11,0.03861873470030833
2023-04-12,0.009218553887626183
2023-04-13,0.0019109403458086476
2023-04-14,0.37283822490185825
2023-04-15,0.8438558213183306
2023-04-16,0.13071844972116684
2023-04-17,0.2214297153075914
2023-04-18,0.014996257209914156
2023-04-19,0.0
2023-04-20,0.10186304808661774
2023-04-21,0.7374174471689806
2023-04-22,1.840991029681206
2023-04-23,0.5726822973988221
2023-04-24,0.44274233276339964
2023-04-25,0.6175532040542221
2023-04-26,5.600389952104086
2023-04-27,0.9851436779776966
2023-04-28,3.0311335435367455
2023-04-29,4.414986612356228
2023-04-30,5.597282268533371
2023-05-01,8.160803289102066
2023-05-02,6.8511131863190755
2023-05-03,3.5875308705153
2023-05-04,1.47960333121296
2023-05-05,3.154791887737372
2023-05-06,1.6881973474502456
2023-05-07,5.4744896212866045
2023-05-08,2.898666645634744
2023-05-09,6.6290155469416305
2023-05-10,4.334856864462684
2023-05-11,1.261289501658251
2023-05-12,3.49629304559979
2023-05-13,0.812611371035809
2023-05-14,0.4930805336427537
2023-05-15,0.0008232503103605216
2023-05-16,0.0
2023-05-17,0.024651727218187643
2023-05-18,0.2115082231323248
2023-05-19,0.28578098381167627
2023-05-20,0.08839536830276737
2023-05-21,1.5423849020743796
2023-05-22,5.5591412971996865
2023-05-23,1.9493520470307397
2023-05-24,1.7873569560562854
2023-05-25,1.736891892839871
2023-05-26,1.4618338648924956
2023-05-27,0.7228852854282393
2023-05-28,0.49901176677962794
2023-05-29,0.9070462305014413
2023-05-30,4.012828327945697
2023-05-31,3.026080736925444
2023-06-01,3.5741863423263305
2023-06-02,1.4347699279605877
2023-06-03,0.12943670785634953
2023-06-04,1.2283094864907216
2023-06-05,1.4655712681870563
2023-06-06,0.336032590177585
2023-06-07,0.5071322408258456
2023-06-08,2.3957962363332417
2023-06-09,1.5841422639939042
2023-06-10,2.6918037722799992
2023-06-11,4.749678922380132
2023-06-12,3.7702526833163574
2023-06-13,2.430745722192839
2023-06-14,2.461491776332917
2023-06-15,1.1491670874082416
2023-06-16,0.42502087621740403
2023-06-17,1.083924795170247
2023-06-18,2.9829155689432705
2023-06-19,1.6358488496431771
2023-06-20,1.4374464548115309
2023-06-21,3.669004467808101
2023-06-22,5.411687441062236
2023-06-23,3.6208456212855484
2023-06-24,7.919292341139028
2023-06-25,13.473621744119251
2023-06-26,9.204431018492619
2023-06-27,2.809120655414122
2023-06-28,12.989012465889243
2023-06-29,8.482183390603218
2023-06-30,9.847943149298679
2023-07-01,8.486034116419235
2023-07-02,7.501841798483772
2023-07-03,14.414368925130237
2023-07-04,12.755682478482544
2023-07-05,19.773098568876605
2023-07-06,23.21525047484858
2023-07-07,16.71939615730409
2023-07-08,14.293091669597704
2023-07-09,9.536867984155517
2023-07-10,3.5333810948422584
2023-07-11,2.6089331458999263
2023-07-12,3.7899364934638613
2023-07-13,8.0224253244283
2023-07-14,10.630604166709615
2023-07-15,7.300814228352966
2023-07-16,6.041135220394463
2023-07-17,6.307536545757076
2023-07-18,11.861642439791467
2023-07-19,22.694149114795543
2023-07-20,21.961878542167444
2023-07-21,24.555261639773548
2023-07-22,20.397372497405765
2023-07-23,23.733828988185227
2023-07-24,23.640543564897307
2023-07-25,28.713654362350244
2023-07-26,27.271089415754314
2023-07-27,28.862032755831446
2023-07-28,14.240607458915886
2023-07-29,5.065247200071758
2023-07-30,3.1710488636795757
2023-07-31,4.0643956632280815
2023-08-01,7.1699144851983245
2023-08-02,3.1760985129736397
2023-08-03,2.4842632059516148
2023-08-04,3.0589785299186283
2023-08-05,4.195378068511027
2023-08-06,3.673737635879028
2023-08-07,1.8555536929891694
2023-08-08,1.250307490013243
2023-08-09,1.910349866969214
2023-08-10,3.222839237024596
2023-08-11,3.1559576195111307
2023-08-12,1.555462855557604
2023-08-13,1.022046315208739
2023-08-14,1.1764084275556883
2023-08-15,0.6606397373606856
2023-08-16,0.42730073820448655
2023-08-17,1.1409605980578277
2023-08-18,1.6432057911231928
2023-08-19,5.024827732684334
2023-08-20,6.972960426180245
2023-08-21,1.5059956043007094
2023-08-22,0.43438127204569976
2023-08-23,1.0697760037344752
2023-08-24,0.5015472694236003
2023-08-25,2.441866213491227
2023-08-26,4.616172493558606
2023-08-27,2.8495906547177583
2023-08-28,2.0751804515839205
2023-08-29,2.404946490776374
2023-08-30,2.034336331783814
2023-08-31,1.5632213341283943
2023-09-01,6.864601178882657
2023-09-02,5.466203375662546
2023-09-03,10.680479018500183
2023-09-04,13.092218963864624
2023-09-05,10.48145070686798
2023-09-06,6.831319111439845
2023-09-07,4.746803251120424
2023-09-08,7.124986595533657
2023-09-09,9.127848666556941
2023-09-10,7.32724905684101
2023-09-11,5.001721991906853
2023-09-12,4.109844345356881
2023-09-13,1.4526125438797348
2023-09-14,1.8108845325321823
2023-09-15,4.30351702319108
2023-09-16,4.85319920479083
2023-09-17,4.795853356366802
2023-09-18,4.856646933519464
2023-09-19,5.376194374423231
2023-09-20,3.8408372306388943
2023-09-21,4.49128262898676
2023-09-22,8.216505519197106
2023-09-23,7.586724816251249
2023-09-24,10.213038907790441
2023-09-25,7.8774840401450135
2023-09-26,6.118985672964735
2023-09-27,8.551713890923303
2023-09-28,6.110312768507857
2023-09-29,8.587983825645559
2023-09-30,10.940175919926833
2023-10-01,10.51383030221315
2023-10-02,10.549991535075158
2023-10-03,0.5671283992541367
2023-10-04,0.115774813281082
2023-10-05,0.4508384290999949
2023-10-06,0.6990352810033179
2023-10-07,0.46879011079031246
2023-10-08,0.6950203500839078
2023-10-09,2.2242561074824114
2023-10-10,3.3951375813550735
2023-10-11,2.9667955271703987
2023-10-12,2.9548526491676257
2023-10-13,1.0999751030172193
2023-10-14,0.13160229749316216
2023-10-15,2.0607027189571587
2023-10-16,0.6099680094082125
2023-10-17,3.1992875951419473
2023-10-18,1.4435911634089122
2023-10-19,0.14480201446829175
2023-10-20,0.036338800197025165
2023-10-21,0.10022279913739665
2023-10-22,0.5464853241236584
2023-10-23,0.16374244697499965
2023-10-24,0.05815250674883524
2023-10-25,0.00968018454917963
2023-10-26,0.0
2023-10-27,0.0
2023-10-28,0.07285313256273883
2023-10-29,0.3707084924428035
2023-10-30,1.7693343894282842
2023-10-31,2.298258757600021
2023-11-01,0.9879907000250187
2023-11-02,0.5982397738000567
2023-11-03,0.588115977204997
2023-11-04,1.219714961156411
2023-11-05,4.348585903057423
2023-11-06,6.077707288090807
2023-11-07,8.059877029367456
2023-11-08,4.054575606961684
2023-11-09,11.729258489666803
2023-11-10,2.7506106814295324
2023-11-11,0.6153470985363643
2023-11-12,0.0015184603415537572
2023-11-13,0.0
2023-11-14,0.05987065694416347
2023-11-15,0.08134191077956728
2023-11-16,0.0014161336087230322
2023-11-17,0.0
2023-11-18,0.04313486284724828
2023-11-19,0.15036727471295677
2023-11-20,0.00013281655686812988
2023-11-21,0.005372321962014488
2023-11-22,0.5939512740081662
2023-11-23,1.8737728891597278
2023-11-24,1.3499949706694705
2023-11-25,0.8710189735452794
2023-11-26,1.1184224614137919
2023-11-27,0.5173825080227276
2023-11-28,0.3440849828656992
2023-11-29,3.523272427381438
2023-11-30,0.9933522772634455
2023-12-01,1.565670511300635
2023-12-02,0.4503115601044661
2023-12-03,0.3005375929501167
2023-12-04,0.23968953582579675
2023-12-05,1.4118530026462395
2023-12-06,0.33749071347689175
2023-12-07,0.16748804540860135
2023-12-08,0.27106270511243225
2023-12-09,1.5996695779317962
2023-12-10,0.8744696347680672
2023-12-11,0.6060586122844868
2023-12-12,0.1918308159329699
2023-12-13,0.1731541332235371
2023-12-14,0.04438816799201827
2023-12-15,0.007304451765789502
2023-12-16,0.032895754921533495
2023-12-17,0.024951979151818956
2023-12-18,0.0764174664332329
2023-12-19,0.02477196903825076
2023-12-20,0.0
2023-12-21,0.002363945580209079
2023-12-22,0.00846278366457293
2023-12-23,0.0
2023-12-24,0.0
2023-12-25,0.012801523651063873
2023-12-26,0.011868889382837908
2023-12-27,0.0
2023-12-28,8.748083010963772e-05
2023-12-29,0.021912814374419227
2023-12-30,0.004841176040497595
2023-12-31,0.0
